Gene ID	TF type	Symbol	TaxID	GO:0003700	GO:0003712	GO:0001098	GO:0002039	GO:0008134	GO:0042393	GO:0046332	GO:0006325	GO:0140993	GO:0006355	lambert_2018.present	Lovering_2021.present	animal_tfdb_Homo_sapiens_cofactors.present	animal_tfdb_Mus_musculus_cofactors.present	animal_tfdb_Rattus_norvegicus_cofactors.present	tcof_cotf_human.present	tcof_cotf_mouse.present	TFclass_human	TFclass_mouse	TFclass_rat	updated TF type	In ExTRI	human_gene_ID	human_symbol	hgnc_id
12023	dbTF	Barx2	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	True	8538	BARX2	HGNC:956
8538	dbTF	BARX2	9606	GO:0000981;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	8538	BARX2	HGNC:956
53314	dbTF	Batf	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	True	10538	BATF	HGNC:958
299206	dbTF	Batf	10116	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944										TFclass_rat.present	dbTF	True	10538	BATF	HGNC:958
10538	dbTF	BATF	9606	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	10538	BATF	HGNC:958
74481	dbTF	Batf2	10090	GO:0000981;GO:0003700									GO:0000981;GO:0003700;GO:0006355;GO:0006357									TFclass_mouse.present		dbTF	True	116071	BATF2	HGNC:25163
116071	dbTF	BATF2	9606	GO:0000981;GO:0003700									GO:0000981;GO:0003700;GO:0006355;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	116071	BATF2	HGNC:25163
381319	dbTF	Batf3	10090	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357									TFclass_mouse.present		dbTF	True	55509	BATF3	HGNC:28915
55509	dbTF	BATF3	9606	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	55509	BATF3	HGNC:28915
11176	dbTF	BAZ2A	9606					GO:0016922	GO:0042393		GO:0000183;GO:0006325;GO:0006338;GO:0006346;GO:0031507;GO:0140046		GO:0006355;GO:0016479	lambert_2018					tcof_cotf_human					dbTF	True	11176	BAZ2A	HGNC:962
29994	dbTF	BAZ2B	9606								GO:0006338		GO:0006357	lambert_2018										dbTF	True	29994	BAZ2B	HGNC:963
70508	dbTF	Bbx	10090	GO:0000981									GO:0000981;GO:0006357									TFclass_mouse.present		dbTF	True	56987	BBX	HGNC:14422
56987	dbTF	BBX	9606	GO:0000981									GO:0000981;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	56987	BBX	HGNC:14422
14025	dbTF	Bcl11a	10090	GO:0003700	GO:0003714								GO:0000122;GO:0001227;GO:0003700;GO:0003714;GO:0006357									TFclass_mouse.present		dbTF	True	53335	BCL11A	HGNC:13221
305589	dbTF	Bcl11a	10116																				TFclass_rat.present	dbTF	True	53335	BCL11A	HGNC:13221
53335	dbTF	BCL11A	9606	GO:0001227;GO:0003700									GO:0000122;GO:0001227;GO:0003700;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	53335	BCL11A	HGNC:13221
58208	dbTF	Bcl11b	10090	GO:0001228;GO:0003700									GO:0001228;GO:0003700;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	True	64919	BCL11B	HGNC:13222
314423	dbTF	Bcl11b	10116																				TFclass_rat.present	dbTF	True	64919	BCL11B	HGNC:13222
64919	dbTF	BCL11B	9606	GO:0001228;GO:0003700									GO:0001228;GO:0003700;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	64919	BCL11B	HGNC:13222
12051	dbTF	Bcl3	10090		GO:0003712;GO:0003713;GO:0003714			GO:0140297					GO:0003713;GO:0003714;GO:0045892;GO:0045893;GO:0045944				animal_tfdb_Mus_musculus_cofactors					TFclass_mouse.present		dbTF	True	602	BCL3	HGNC:998
680611	dbTF	Bcl3	10116															animal_tfdb_Rattus_norvegicus_cofactors					TFclass_rat.present	dbTF	True	602	BCL3	HGNC:998
602	dbTF	BCL3	9606		GO:0003712;GO:0003713;GO:0003714			GO:0140297					GO:0003713;GO:0003714;GO:0032088;GO:0045892;GO:0045893;GO:0045944			animal_tfdb_Homo_sapiens_cofactors					TFclass_human.present			dbTF	True	602	BCL3	HGNC:998
12053	dbTF	Bcl6	10090	GO:0001227;GO:0003700				GO:0001222;GO:0140297			GO:0031507		GO:0000122;GO:0001227;GO:0003700;GO:0006357;GO:0045892									TFclass_mouse.present		dbTF	True	604	BCL6	HGNC:1001
303836	dbTF	Bcl6	10116																				TFclass_rat.present	dbTF	True	604	BCL6	HGNC:1001
604	dbTF	BCL6	9606	GO:0001227;GO:0003700				GO:0001222;GO:0140297			GO:0031507		GO:0000122;GO:0001227;GO:0003700;GO:0006357;GO:0045892	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	604	BCL6	HGNC:1001
12029	dbTF	Bcl6b	10090	GO:0001227									GO:0000122;GO:0001227									TFclass_mouse.present		dbTF	True	255877	BCL6B	HGNC:1002
360551	dbTF	Bcl6b	10116																				TFclass_rat.present	dbTF	True	255877	BCL6B	HGNC:1002
255877	dbTF	BCL6B	9606	GO:0001227									GO:0000122;GO:0001227	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	255877	BCL6B	HGNC:1002
17341	dbTF	Bhlha15	10090	GO:0000981;GO:0001228									GO:0000981;GO:0001228;GO:0006355;GO:0045944									TFclass_mouse.present		dbTF	True	168620	BHLHA15	HGNC:22265
25334	dbTF	Bhlha15	10116	GO:0000981;GO:0001228									GO:0000981;GO:0001228;GO:0045944										TFclass_rat.present	dbTF	True	168620	BHLHA15	HGNC:22265
168620	dbTF	BHLHA15	9606	GO:0000981;GO:0001228									GO:0000981;GO:0001228;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	168620	BHLHA15	HGNC:22265
320522	dbTF	Bhlha9	10090	GO:0000981									GO:0000981;GO:0006357									TFclass_mouse.present		dbTF	True	727857	BHLHA9	HGNC:35126
59058	dbTF	Bhlhe22	10090	GO:0000981									GO:0000981;GO:0045892;GO:0045944									TFclass_mouse.present		dbTF	True	27319	BHLHE22	HGNC:11963
27319	dbTF	BHLHE22	9606	GO:0000981									GO:0000981;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	27319	BHLHE22	HGNC:11963
140489	dbTF	Bhlhe23	10090	GO:0000981									GO:0000981;GO:0045944									TFclass_mouse.present		dbTF	True	128408	BHLHE23	HGNC:16093
128408	dbTF	BHLHE23	9606	GO:0000981									GO:0000981;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	128408	BHLHE23	HGNC:16093
20893	dbTF	Bhlhe40	10090	GO:0000981;GO:0001227				GO:0043425;GO:0043426;GO:0061629					GO:0000122;GO:0000981;GO:0001227;GO:0006355;GO:0006357;GO:0045892									TFclass_mouse.present		dbTF	True	8553	BHLHE40	HGNC:1046
79431	dbTF	Bhlhe40	10116	GO:0000981;GO:0001227				GO:0043425;GO:0043426;GO:0061629					GO:0000122;GO:0000981;GO:0001227;GO:0006355;GO:0006357;GO:0045892										TFclass_rat.present	dbTF	True	8553	BHLHE40	HGNC:1046
8553	dbTF	BHLHE40	9606	GO:0000981;GO:0001227;GO:0003700				GO:0043425;GO:0043426;GO:0061629					GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357;GO:0045892	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	8553	BHLHE40	HGNC:1046
79362	dbTF	Bhlhe41	10090	GO:0000981;GO:0001227	GO:0003714			GO:0043425;GO:0043426;GO:0061629					GO:0000122;GO:0000981;GO:0001227;GO:0003714;GO:0006355;GO:0006357;GO:0010944;GO:0045892									TFclass_mouse.present		dbTF	True	79365	BHLHE41	HGNC:16617
117095	dbTF	Bhlhe41	10116																				TFclass_rat.present	dbTF	True	79365	BHLHE41	HGNC:16617
79365	dbTF	BHLHE41	9606	GO:0000981;GO:0001227				GO:0043425;GO:0043426;GO:0061629					GO:0000122;GO:0000981;GO:0001227;GO:0006355;GO:0006357;GO:0010944;GO:0045892	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	79365	BHLHE41	HGNC:16617
11865	dbTF	Bmal1	10090	GO:0000981;GO:0001228;GO:0003700	GO:0003712			GO:0043425					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	True	406	BMAL1	HGNC:701
29657	dbTF	Bmal1	10116	GO:0000981;GO:0001228;GO:0003700	GO:0003712			GO:0017162;GO:0043425;GO:0140297					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944										TFclass_rat.present	dbTF	True	406	BMAL1	HGNC:701
406	dbTF	BMAL1	9606	GO:0000981;GO:0003700	GO:0003712			GO:0017162;GO:0140297					GO:0000981;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	406	BMAL1	HGNC:701
272322	dbTF	Bmal2	10090	GO:0000981;GO:0003700									GO:0000981;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	True	56938	BMAL2	HGNC:18984
56938	dbTF	BMAL2	9606	GO:0000981;GO:0003700									GO:0000981;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	56938	BMAL2	HGNC:18984
12173	dbTF	Bnc1	10090										GO:0001216;GO:0006356;GO:0006357;GO:0045943									TFclass_mouse.present		dbTF	True	646	BNC1	HGNC:1081
646	dbTF	BNC1	9606	GO:0001216									GO:0001216;GO:0006356;GO:0045943	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	646	BNC1	HGNC:1081
242509	dbTF	Bnc2	10090										GO:0006355									TFclass_mouse.present		dbTF	True	54796	BNC2	HGNC:30988
54796	dbTF	BNC2	9606										GO:0006355	lambert_2018							TFclass_human.present			dbTF	True	54796	BNC2	HGNC:30988
2186	dbTF	BPTF	9606								GO:0006325;GO:0006338		GO:0000122;GO:0006355;GO:0006357;GO:0045892;GO:0045944	lambert_2018		animal_tfdb_Homo_sapiens_cofactors								dbTF	True	2186	BPTF	HGNC:3581
55290	dbTF	BRF2	9606					GO:0017025					GO:0006359	lambert_2018		animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					dbTF	True	55290	BRF2	HGNC:17298
244813	dbTF	Bsx	10090	GO:0000981									GO:0000981;GO:0006355;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	True	390259	BSX	HGNC:20450
500982	dbTF	Bsx	10116																				TFclass_rat.present	dbTF	True	390259	BSX	HGNC:20450
390259	dbTF	BSX	9606	GO:0000981									GO:0000981;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	390259	BSX	HGNC:20450
23261	dbTF	CAMTA1	9606		GO:0003712								GO:0006357;GO:0045944	lambert_2018										dbTF	True	23261	CAMTA1	HGNC:18806
241066	dbTF	Carf	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006357;GO:0045944											dbTF	True	79800	CARF	HGNC:14435
301446	dbTF	Carf	10116	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006357;GO:0045944											dbTF	True	79800	CARF	HGNC:14435
79800	dbTF	CARF	9606	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006357;GO:0045944	lambert_2018	Lovering_2021									dbTF	True	79800	CARF	HGNC:14435
54897	dbTF	CASZ1	9606	GO:0000981;GO:0001228									GO:0000981;GO:0001228;GO:0006355;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	54897	CASZ1	HGNC:26002
158506	dbTF	CBLL2	9606											lambert_2018										dbTF	True	158506	CBLL2	HGNC:26371
84733	dbTF	CBX2	9606								GO:0006325;GO:0062072		GO:0000122	lambert_2018		animal_tfdb_Homo_sapiens_cofactors								dbTF	True	84733	CBX2	HGNC:1552
212139	dbTF	Cc2d1a	10090	GO:0000981;GO:0001227									GO:0000122;GO:0000981;GO:0001227;GO:0006357;GO:1905381											dbTF	True	54862	CC2D1A	HGNC:30237
288908	dbTF	Cc2d1a	10116	GO:0000981;GO:0001227									GO:0000122;GO:0000981;GO:0001227;GO:0006357;GO:1905381											dbTF	True	54862	CC2D1A	HGNC:30237
54862	dbTF	CC2D1A	9606	GO:0000981;GO:0001227									GO:0000122;GO:0000981;GO:0001227;GO:0006357;GO:1905381	lambert_2018	Lovering_2021				tcof_cotf_human					dbTF	True	54862	CC2D1A	HGNC:30237
319965	dbTF	Cc2d1b	10090	GO:0000981;GO:0001227									GO:0000122;GO:0000981;GO:0001227;GO:0006357											dbTF	True	200014	CC2D1B	HGNC:29386
200014	dbTF	CC2D1B	9606	GO:0000981;GO:0001227									GO:0000122;GO:0000981;GO:0001227;GO:0006357		Lovering_2021									dbTF	True	200014	CC2D1B	HGNC:29386
71702	dbTF	Cdc5l	10090	GO:0000981									GO:0000981;GO:0001228;GO:0006355;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	True	988	CDC5L	HGNC:1743
988	dbTF	CDC5L	9606	GO:0000981;GO:0001228									GO:0000981;GO:0001228;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	988	CDC5L	HGNC:1743
12578	coTF	Cdkn2a	10090	GO:0001228				GO:0051059;GO:0140297					GO:0000122;GO:0001228;GO:0045892;GO:0045893;GO:0045944											dbTF	True	1029	CDKN2A	HGNC:1787
25163	coTF	Cdkn2a	10116	GO:0001228				GO:0051059;GO:0061629;GO:0140297					GO:0000122;GO:0001228;GO:0045892;GO:0045893;GO:0045944											dbTF	True	1029	CDKN2A	HGNC:1787
12590	dbTF	Cdx1	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	True	1044	CDX1	HGNC:1805
364883	dbTF	Cdx1	10116	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944										TFclass_rat.present	dbTF	True	1044	CDX1	HGNC:1805
1044	dbTF	CDX1	9606	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	1044	CDX1	HGNC:1805
12591	dbTF	Cdx2	10090	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	True	1045	CDX2	HGNC:1806
66019	dbTF	Cdx2	10116																				TFclass_rat.present	dbTF	True	1045	CDX2	HGNC:1806
1045	dbTF	CDX2	9606	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	1045	CDX2	HGNC:1806
12592	dbTF	Cdx4	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	True	1046	CDX4	HGNC:1808
1046	dbTF	CDX4	9606	GO:0000981;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	1046	CDX4	HGNC:1808
12606	dbTF	Cebpa	10090	GO:0000981;GO:0001228;GO:0003700				GO:0008134;GO:0061629;GO:0097677;GO:0140297					GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944;GO:2000144									TFclass_mouse.present		dbTF	True	1050	CEBPA	HGNC:1833
24252	dbTF	Cebpa	10116	GO:0000981;GO:0001228;GO:0003700				GO:0061629;GO:0097677;GO:0140297					GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944										TFclass_rat.present	dbTF	True	1050	CEBPA	HGNC:1833
1050	dbTF	CEBPA	9606	GO:0000981;GO:0001228;GO:0003700				GO:0061629;GO:0097677;GO:0140297					GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	1050	CEBPA	HGNC:1833
12608	dbTF	Cebpb	10090	GO:0000981;GO:0001227;GO:0001228;GO:0003700				GO:0035259;GO:0061629;GO:0140297					GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	True	1051	CEBPB	HGNC:1834
24253	dbTF	Cebpb	10116	GO:0000981;GO:0001227;GO:0001228;GO:0003700				GO:0035259;GO:0061629;GO:0140297					GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944										TFclass_rat.present	dbTF	True	1051	CEBPB	HGNC:1834
1051	dbTF	CEBPB	9606	GO:0000981;GO:0001227;GO:0001228;GO:0003700				GO:0035259;GO:0061629;GO:0140297					GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	1051	CEBPB	HGNC:1834
12609	dbTF	Cebpd	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045944											dbTF	True	1052	CEBPD	HGNC:1835
25695	dbTF	Cebpd	10116	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045944										TFclass_rat.present	dbTF	True	1052	CEBPD	HGNC:1835
1052	dbTF	CEBPD	9606	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	1052	CEBPD	HGNC:1835
110794	dbTF	Cebpe	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	True	1053	CEBPE	HGNC:1836
1053	dbTF	CEBPE	9606	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	1053	CEBPE	HGNC:1836
12611	dbTF	Cebpg	10090	GO:0000981;GO:0003700				GO:0140297			GO:0006337;GO:0006338		GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0043433;GO:0045944									TFclass_mouse.present		dbTF	True	1054	CEBPG	HGNC:1837
25301	dbTF	Cebpg	10116	GO:0000981;GO:0001228;GO:0003700				GO:0140297					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0043433;GO:0045944										TFclass_rat.present	dbTF	True	1054	CEBPG	HGNC:1837
1054	dbTF	CEBPG	9606	GO:0000981;GO:0001228;GO:0003700				GO:0140297					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0043433;GO:0045944;GO:0051091	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	1054	CEBPG	HGNC:1837
10153	dbTF	CEBPZ	9606		GO:0003713								GO:0003713;GO:0045944	lambert_2018										dbTF	True	10153	CEBPZ	HGNC:24218
1058	dbTF	CENPA	9606								GO:0034080			lambert_2018										dbTF	True	1058	CENPA	HGNC:1851
1059	dbTF	CENPB	9606											lambert_2018		animal_tfdb_Homo_sapiens_cofactors								dbTF	True	1059	CENPB	HGNC:1852
378708	dbTF	CENPS	9606											lambert_2018										dbTF	True	378708	CENPS	HGNC:23163
201254	dbTF	CENPX	9606											lambert_2018										dbTF	True	201254	CENPX	HGNC:11422
8545	dbTF	CGGBP1	9606					GO:0140297			GO:0040029		GO:0000122;GO:0006357	lambert_2018		animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					dbTF	True	8545	CGGBP1	HGNC:1888
283489	dbTF	CHAMP1	9606											lambert_2018										dbTF	True	283489	CHAMP1	HGNC:20311
54927	dbTF	CHCHD3	9606											lambert_2018		animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					dbTF	True	54927	CHCHD3	HGNC:21906
71722	dbTF	Cic	10090	GO:0000981									GO:0000122;GO:0000981;GO:0006357;GO:0045892									TFclass_mouse.present		dbTF	True	23152	CIC	HGNC:14214
308435	dbTF	Cic	10116																				TFclass_rat.present	dbTF	True	23152	CIC	HGNC:14214
23152	dbTF	CIC	9606	GO:0000981									GO:0000122;GO:0000981;GO:0006357;GO:0045892	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	23152	CIC	HGNC:14214
12753	dbTF	Clock	10090	GO:0000981;GO:0001228;GO:0003700							GO:0004402;GO:0006338	GO:0004402	GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944;GO:0051092									TFclass_mouse.present		dbTF	True	9575	CLOCK	HGNC:2082
60447	dbTF	Clock	10116	GO:0000981;GO:0001228;GO:0003700							GO:0004402;GO:0006338	GO:0004402	GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944;GO:0051092										TFclass_rat.present	dbTF	True	9575	CLOCK	HGNC:2082
9575	dbTF	CLOCK	9606	GO:0000981;GO:0001228;GO:0003700							GO:0004402;GO:0006338	GO:0004402	GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944;GO:0051092	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	9575	CLOCK	HGNC:2082
4850	dbTF	CNOT4	9606																		TFclass_human.present			dbTF	True	4850	CNOT4	HGNC:7880
64506	dbTF	CPEB1	9606											lambert_2018										dbTF	True	64506	CPEB1	HGNC:21744
12912	dbTF	Creb1	10090	GO:0000981;GO:0001228;GO:0003700				GO:0001223;GO:0061629					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0010944;GO:0045893;GO:0045899;GO:0045944									TFclass_mouse.present		dbTF	True	1385	CREB1	HGNC:2345
81646	dbTF	Creb1	10116	GO:0000981;GO:0001228;GO:0003700				GO:0001223;GO:0061629					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0010944;GO:0045893;GO:0045899;GO:0045944										TFclass_rat.present	dbTF	True	1385	CREB1	HGNC:2345
1385	dbTF	CREB1	9606	GO:0000981;GO:0001228;GO:0003700				GO:0001223;GO:0061629					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0010944;GO:0045893;GO:0045899;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	1385	CREB1	HGNC:2345
12913	dbTF	Creb3	10090	GO:0000981;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	True	10488	CREB3	HGNC:2347
298400	dbTF	Creb3	10116																				TFclass_rat.present	dbTF	True	10488	CREB3	HGNC:2347
10488	dbTF	CREB3	9606	GO:0000981;GO:0001228;GO:0003700				GO:0001221					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	10488	CREB3	HGNC:2347
26427	dbTF	Creb3l1	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045944									TFclass_mouse.present		dbTF	True	90993	CREB3L1	HGNC:18856
362165	dbTF	Creb3l1	10116	GO:0000981;GO:0001227;GO:0001228;GO:0003700						GO:0046332			GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045944										TFclass_rat.present	dbTF	True	90993	CREB3L1	HGNC:18856
90993	dbTF	CREB3L1	9606	GO:0000981;GO:0001227;GO:0001228;GO:0003700						GO:0046332			GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	90993	CREB3L1	HGNC:18856
208647	dbTF	Creb3l2	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	True	64764	CREB3L2	HGNC:23720
64764	dbTF	CREB3L2	9606	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	64764	CREB3L2	HGNC:23720
