Gene ID	Symbol	TaxID	GO:0003700	GO:0003712	GO:0001098	GO:0002039	GO:0008134	GO:0042393	GO:0046332	GO:0006325	GO:0140993	GO:0006355	lambert_2018.present	Lovering_2021.present	animal_tfdb_Homo_sapiens_cofactors.present	animal_tfdb_Mus_musculus_cofactors.present	animal_tfdb_Rattus_norvegicus_cofactors.present	tcof_cotf_human.present	tcof_cotf_mouse.present	TFclass_human	TFclass_mouse	TFclass_rat	TF type	human_entrez_gene	hgnc_id	human_symbol
60468	BACH2	9606	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	60468	HGNC:14078	BACH2
316164	Satb1	10116																				TFclass_rat.present	dbTF	8815;6304	HGNC:17397;HGNC:10541	BANF1;SATB1
54422	Barhl1	10090	GO:0000981;GO:0001228									GO:0000981;GO:0001228;GO:0006355;GO:0006357;GO:0045944											dbTF	56751	HGNC:953	BARHL1
56751	BARHL1	9606	GO:0000981;GO:0001228									GO:0000981;GO:0001228;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	56751	HGNC:953	BARHL1
104382	Barhl2	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	343472	HGNC:954	BARHL2
343472	BARHL2	9606	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	343472	HGNC:954	BARHL2
12022	Barx1	10090	GO:0000981									GO:0000981;GO:0006355;GO:0006357									TFclass_mouse.present		dbTF	56033	HGNC:955	BARX1
56033	BARX1	9606	GO:0000981;GO:0003700									GO:0000981;GO:0003700;GO:0006355;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	56033	HGNC:955	BARX1
12023	Barx2	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	8538	HGNC:956	BARX2
8538	BARX2	9606	GO:0000981;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	8538	HGNC:956	BARX2
53314	Batf	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	10538	HGNC:958	BATF
299206	Batf	10116	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944										TFclass_rat.present	dbTF	10538	HGNC:958	BATF
10538	BATF	9606	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	10538	HGNC:958	BATF
74481	Batf2	10090	GO:0000981;GO:0003700									GO:0000981;GO:0003700;GO:0006355;GO:0006357									TFclass_mouse.present		dbTF	116071	HGNC:25163	BATF2
116071	BATF2	9606	GO:0000981;GO:0003700									GO:0000981;GO:0003700;GO:0006355;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	116071	HGNC:25163	BATF2
381319	Batf3	10090	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357									TFclass_mouse.present		dbTF	55509	HGNC:28915	BATF3
55509	BATF3	9606	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	55509	HGNC:28915	BATF3
29994	BAZ2B	9606								GO:0006338		GO:0006357	lambert_2018										dbTF	29994	HGNC:963	BAZ2B
301446	Carf	10116	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006357;GO:0045944											dbTF	582;79800	HGNC:966;HGNC:14435	BBS1;CARF
56987	BBX	9606	GO:0000981									GO:0000981;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	56987	HGNC:14422	BBX
53335	BCL11A	9606	GO:0001227;GO:0003700									GO:0000122;GO:0001227;GO:0003700;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	53335	HGNC:13221	BCL11A
14025	Bcl11a	10090	GO:0003700	GO:0003714								GO:0000122;GO:0001227;GO:0003700;GO:0003714;GO:0006357									TFclass_mouse.present		dbTF	53335;64919	HGNC:13221;HGNC:13222	BCL11A;BCL11B
58208	Bcl11b	10090	GO:0001228;GO:0003700									GO:0001228;GO:0003700;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	53335;64919	HGNC:13221;HGNC:13222	BCL11A;BCL11B
305589	Bcl11a	10116																				TFclass_rat.present	dbTF	53335;28513	HGNC:13221;HGNC:1758	BCL11A;CDH19
314423	Bcl11b	10116																				TFclass_rat.present	dbTF	64919	HGNC:13222	BCL11B
64919	BCL11B	9606	GO:0001228;GO:0003700									GO:0001228;GO:0003700;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	64919	HGNC:13222	BCL11B
12051	Bcl3	10090		GO:0003712;GO:0003713;GO:0003714			GO:0140297					GO:0003713;GO:0003714;GO:0045892;GO:0045893;GO:0045944				animal_tfdb_Mus_musculus_cofactors					TFclass_mouse.present		dbTF	602	HGNC:998	BCL3
602	BCL3	9606		GO:0003712;GO:0003713;GO:0003714			GO:0140297					GO:0003713;GO:0003714;GO:0032088;GO:0045892;GO:0045893;GO:0045944			animal_tfdb_Homo_sapiens_cofactors					TFclass_human.present			dbTF	602	HGNC:998	BCL3
680611	Bcl3	10116															animal_tfdb_Rattus_norvegicus_cofactors					TFclass_rat.present	dbTF	602;342527	HGNC:998;HGNC:24764	BCL3;SMTNL2
12053	Bcl6	10090	GO:0001227;GO:0003700				GO:0001222;GO:0140297			GO:0031507		GO:0000122;GO:0001227;GO:0003700;GO:0006357;GO:0045892									TFclass_mouse.present		dbTF	604	HGNC:1001	BCL6
303836	Bcl6	10116																				TFclass_rat.present	dbTF	604	HGNC:1001	BCL6
604	BCL6	9606	GO:0001227;GO:0003700				GO:0001222;GO:0140297			GO:0031507		GO:0000122;GO:0001227;GO:0003700;GO:0006357;GO:0045892	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	604	HGNC:1001	BCL6
12029	Bcl6b	10090	GO:0001227									GO:0000122;GO:0001227									TFclass_mouse.present		dbTF	255877	HGNC:1002	BCL6B
255877	BCL6B	9606	GO:0001227									GO:0000122;GO:0001227	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	255877	HGNC:1002	BCL6B
360551	Bcl6b	10116																				TFclass_rat.present	dbTF	255877;90102	HGNC:1002;HGNC:29573	BCL6B;PHLDB2
17341	Bhlha15	10090	GO:0000981;GO:0001228									GO:0000981;GO:0001228;GO:0006355;GO:0045944									TFclass_mouse.present		dbTF	168620	HGNC:22265	BHLHA15
25334	Bhlha15	10116	GO:0000981;GO:0001228									GO:0000981;GO:0001228;GO:0045944										TFclass_rat.present	dbTF	168620	HGNC:22265	BHLHA15
168620	BHLHA15	9606	GO:0000981;GO:0001228									GO:0000981;GO:0001228;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	168620	HGNC:22265	BHLHA15
320522	Bhlha9	10090	GO:0000981									GO:0000981;GO:0006357									TFclass_mouse.present		dbTF	727857	HGNC:35126	BHLHA9
59058	Bhlhe22	10090	GO:0000981									GO:0000981;GO:0045892;GO:0045944									TFclass_mouse.present		dbTF	27319	HGNC:11963	BHLHE22
27319	BHLHE22	9606	GO:0000981									GO:0000981;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	27319	HGNC:11963	BHLHE22
140489	Bhlhe23	10090	GO:0000981									GO:0000981;GO:0045944									TFclass_mouse.present		dbTF	128408	HGNC:16093	BHLHE23
128408	BHLHE23	9606	GO:0000981									GO:0000981;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	128408	HGNC:16093	BHLHE23
20893	Bhlhe40	10090	GO:0000981;GO:0001227				GO:0043425;GO:0043426;GO:0061629					GO:0000122;GO:0000981;GO:0001227;GO:0006355;GO:0006357;GO:0045892									TFclass_mouse.present		dbTF	8553	HGNC:1046	BHLHE40
79431	Bhlhe40	10116	GO:0000981;GO:0001227				GO:0043425;GO:0043426;GO:0061629					GO:0000122;GO:0000981;GO:0001227;GO:0006355;GO:0006357;GO:0045892										TFclass_rat.present	dbTF	8553	HGNC:1046	BHLHE40
8553	BHLHE40	9606	GO:0000981;GO:0001227;GO:0003700				GO:0043425;GO:0043426;GO:0061629					GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357;GO:0045892	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	8553	HGNC:1046	BHLHE40
79362	Bhlhe41	10090	GO:0000981;GO:0001227	GO:0003714			GO:0043425;GO:0043426;GO:0061629					GO:0000122;GO:0000981;GO:0001227;GO:0003714;GO:0006355;GO:0006357;GO:0010944;GO:0045892									TFclass_mouse.present		dbTF	79365	HGNC:16617	BHLHE41
117095	Bhlhe41	10116																				TFclass_rat.present	dbTF	79365	HGNC:16617	BHLHE41
79365	BHLHE41	9606	GO:0000981;GO:0001227				GO:0043425;GO:0043426;GO:0061629					GO:0000122;GO:0000981;GO:0001227;GO:0006355;GO:0006357;GO:0010944;GO:0045892	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	79365	HGNC:16617	BHLHE41
11865	Bmal1	10090	GO:0000981;GO:0001228;GO:0003700	GO:0003712			GO:0043425					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	406	HGNC:701	BMAL1
29657	Bmal1	10116	GO:0000981;GO:0001228;GO:0003700	GO:0003712			GO:0017162;GO:0043425;GO:0140297					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944										TFclass_rat.present	dbTF	406	HGNC:701	BMAL1
406	BMAL1	9606	GO:0000981;GO:0003700	GO:0003712			GO:0017162;GO:0140297					GO:0000981;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	406	HGNC:701	BMAL1
272322	Bmal2	10090	GO:0000981;GO:0003700									GO:0000981;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	56938	HGNC:18984	BMAL2
56938	BMAL2	9606	GO:0000981;GO:0003700									GO:0000981;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	56938	HGNC:18984	BMAL2
83619	Nfe2l2	10116	GO:0000981;GO:0001228;GO:0003700				GO:0001221;GO:0061629					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944										TFclass_rat.present	dbTF	648;100532731;4780	HGNC:1066;HGNC:48326;HGNC:7782	BMI1;COMMD3-BMI1;NFE2L2
646	BNC1	9606	GO:0001216									GO:0001216;GO:0006356;GO:0045943	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	646	HGNC:1081	BNC1
242509	Bnc2	10090										GO:0006355									TFclass_mouse.present		dbTF	646;54796	HGNC:1081;HGNC:30988	BNC1;BNC2
12173	Bnc1	10090										GO:0001216;GO:0006356;GO:0006357;GO:0045943									TFclass_mouse.present		dbTF	646;54796	HGNC:1081;HGNC:30988	BNC1;BNC2
54796	BNC2	9606										GO:0006355	lambert_2018							TFclass_human.present			dbTF	54796	HGNC:30988	BNC2
54284	Pitx2	10116	GO:0000981;GO:0001228;GO:0003700				GO:0061629					GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944										TFclass_rat.present	dbTF	4207;100271849;5307;5308	HGNC:39979;HGNC:6995;HGNC:9004;HGNC:9005	BORCS8-MEF2B;MEF2B;PITX1;PITX2
2186	BPTF	9606								GO:0006325;GO:0006338		GO:0000122;GO:0006355;GO:0006357;GO:0045892;GO:0045944	lambert_2018		animal_tfdb_Homo_sapiens_cofactors								dbTF	2186	HGNC:3581	BPTF
55290	BRF2	9606					GO:0017025					GO:0006359	lambert_2018		animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					dbTF	55290	HGNC:17298	BRF2
244813	Bsx	10090	GO:0000981									GO:0000981;GO:0006355;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	390259	HGNC:20450	BSX
390259	BSX	9606	GO:0000981									GO:0000981;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	390259	HGNC:20450	BSX
500982	Bsx	10116																				TFclass_rat.present	dbTF	390259;340706	HGNC:20450;HGNC:24709	BSX;VWA2
362339	Creb3l2	10116	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944										TFclass_rat.present	dbTF	84886;64764	HGNC:25900;HGNC:23720	C1orf198;CREB3L2
25125	Stat3	10116	GO:0000981;GO:0001228;GO:0003700;GO:0004879				GO:0035259;GO:0061629;GO:0140297					GO:0000981;GO:0001228;GO:0003700;GO:0004879;GO:0006355;GO:0006357;GO:0045893;GO:0045944;GO:1902895										TFclass_rat.present	dbTF	56245;6774	HGNC:1305;HGNC:11364	C21orf62;STAT3
23261	CAMTA1	9606		GO:0003712								GO:0006357;GO:0045944	lambert_2018										dbTF	23261	HGNC:18806	CAMTA1
241066	Carf	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006357;GO:0045944											dbTF	79800	HGNC:14435	CARF
79800	CARF	9606	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006357;GO:0045944	lambert_2018	Lovering_2021									dbTF	79800	HGNC:14435	CARF
69743	Casz1	10090	GO:0000981									GO:0000981;GO:0001228;GO:0006355;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	54897	HGNC:26002	CASZ1
54897	CASZ1	9606	GO:0000981;GO:0001228									GO:0000981;GO:0001228;GO:0006355;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	54897	HGNC:26002	CASZ1
158506	CBLL2	9606											lambert_2018										dbTF	158506	HGNC:26371	CBLL2
84733	CBX2	9606								GO:0006325;GO:0062072		GO:0000122	lambert_2018		animal_tfdb_Homo_sapiens_cofactors								dbTF	84733	HGNC:1552	CBX2
212139	Cc2d1a	10090	GO:0000981;GO:0001227									GO:0000122;GO:0000981;GO:0001227;GO:0006357;GO:1905381											dbTF	54862	HGNC:30237	CC2D1A
54862	CC2D1A	9606	GO:0000981;GO:0001227									GO:0000122;GO:0000981;GO:0001227;GO:0006357;GO:1905381	lambert_2018	Lovering_2021				tcof_cotf_human					dbTF	54862	HGNC:30237	CC2D1A
319965	Cc2d1b	10090	GO:0000981;GO:0001227									GO:0000122;GO:0000981;GO:0001227;GO:0006357											dbTF	54862;200014	HGNC:30237;HGNC:29386	CC2D1A;CC2D1B
288908	Cc2d1a	10116	GO:0000981;GO:0001227									GO:0000122;GO:0000981;GO:0001227;GO:0006357;GO:1905381											dbTF	54862;28671	HGNC:30237;HGNC:12108	CC2D1A;TRAV13-1
200014	CC2D1B	9606	GO:0000981;GO:0001227									GO:0000122;GO:0000981;GO:0001227;GO:0006357		Lovering_2021									dbTF	200014	HGNC:29386	CC2D1B
74434	Sohlh2	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	100526761;54937	HGNC:38866;HGNC:26026	CCDC169-SOHLH2;SOHLH2
293992	Pax2	10116																				TFclass_rat.present	dbTF	101927581;5076;6144	HGNC:49392;HGNC:8616;HGNC:10313	CCDC182;PAX2;RPL21
25620	Crem	10116	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045944										TFclass_rat.present	dbTF	114515518;1390	HGNC:54081;HGNC:2352	CCDC201;CREM
287521	Mnt	10116																				TFclass_rat.present	dbTF	151887;4335	HGNC:30649;HGNC:7188	CCDC80;MNT
25640	Hnf1b	10116	GO:0000981;GO:0003700									GO:0000122;GO:0000981;GO:0003700;GO:0006357;GO:0045893;GO:0045944;GO:0060261										TFclass_rat.present	dbTF	941;6928	HGNC:1700;HGNC:11630	CD80;HNF1B
71702	Cdc5l	10090	GO:0000981									GO:0000981;GO:0001228;GO:0006355;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	988	HGNC:1743	CDC5L
988	CDC5L	9606	GO:0000981;GO:0001228									GO:0000981;GO:0001228;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	988	HGNC:1743	CDC5L
294515	Foxo3	10116																				TFclass_rat.present	dbTF	54825;2309;2310	HGNC:18231;HGNC:3821;HGNC:3822	CDHR2;FOXO3;FOXO3B
12578	Cdkn2a	10090	GO:0001228				GO:0051059;GO:0140297					GO:0000122;GO:0001228;GO:0045892;GO:0045893;GO:0045944											dbTF	1029	HGNC:1787	CDKN2A
25163	Cdkn2a	10116	GO:0001228				GO:0051059;GO:0061629;GO:0140297					GO:0000122;GO:0001228;GO:0045892;GO:0045893;GO:0045944											dbTF	1029;3816;3817;354	HGNC:1787;HGNC:6357;HGNC:6363;HGNC:6364	CDKN2A;KLK1;KLK2;KLK3
12590	Cdx1	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	1044	HGNC:1805	CDX1
364883	Cdx1	10116	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944										TFclass_rat.present	dbTF	1044	HGNC:1805	CDX1
1044	CDX1	9606	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	1044	HGNC:1805	CDX1
12591	Cdx2	10090	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	1045	HGNC:1806	CDX2
66019	Cdx2	10116																				TFclass_rat.present	dbTF	1045	HGNC:1806	CDX2
1045	CDX2	9606	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	1045	HGNC:1806	CDX2
12592	Cdx4	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	1046	HGNC:1808	CDX4
1046	CDX4	9606	GO:0000981;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	1046	HGNC:1808	CDX4
116668	Myt1l	10116	GO:0000981;GO:0001227;GO:0001228;GO:0003700	GO:0003713								GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0003713;GO:0006355;GO:0006357;GO:0045944										TFclass_rat.present	dbTF	634;23040	HGNC:1814;HGNC:7623	CEACAM1;MYT1L
300095	Srebf2	10116	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944;GO:1902895										TFclass_rat.present	dbTF	90273;6721	HGNC:28834;HGNC:11290	CEACAM21;SREBF2
12606	Cebpa	10090	GO:0000981;GO:0001228;GO:0003700				GO:0008134;GO:0061629;GO:0097677;GO:0140297					GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944;GO:2000144									TFclass_mouse.present		dbTF	1050	HGNC:1833	CEBPA
24252	Cebpa	10116	GO:0000981;GO:0001228;GO:0003700				GO:0061629;GO:0097677;GO:0140297					GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944										TFclass_rat.present	dbTF	1050	HGNC:1833	CEBPA
1050	CEBPA	9606	GO:0000981;GO:0001228;GO:0003700				GO:0061629;GO:0097677;GO:0140297					GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	1050	HGNC:1833	CEBPA
12608	Cebpb	10090	GO:0000981;GO:0001227;GO:0001228;GO:0003700				GO:0035259;GO:0061629;GO:0140297					GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	1051	HGNC:1834	CEBPB
24253	Cebpb	10116	GO:0000981;GO:0001227;GO:0001228;GO:0003700				GO:0035259;GO:0061629;GO:0140297					GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944										TFclass_rat.present	dbTF	1051	HGNC:1834	CEBPB
1051	CEBPB	9606	GO:0000981;GO:0001227;GO:0001228;GO:0003700				GO:0035259;GO:0061629;GO:0140297					GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	1051	HGNC:1834	CEBPB
12609	Cebpd	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045944											dbTF	1052	HGNC:1835	CEBPD
1052	CEBPD	9606	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	1052	HGNC:1835	CEBPD
25695	Cebpd	10116	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045944										TFclass_rat.present	dbTF	1052;22953	HGNC:1835;HGNC:15459	CEBPD;P2RX2
110794	Cebpe	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	1053	HGNC:1836	CEBPE
1053	CEBPE	9606	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	1053	HGNC:1836	CEBPE
12611	Cebpg	10090	GO:0000981;GO:0003700				GO:0140297			GO:0006337;GO:0006338		GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0043433;GO:0045944									TFclass_mouse.present		dbTF	1054	HGNC:1837	CEBPG
1054	CEBPG	9606	GO:0000981;GO:0001228;GO:0003700				GO:0140297					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0043433;GO:0045944;GO:0051091	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	1054	HGNC:1837	CEBPG
25301	Cebpg	10116	GO:0000981;GO:0001228;GO:0003700				GO:0140297					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0043433;GO:0045944										TFclass_rat.present	dbTF	1054;9851	HGNC:1837;HGNC:29110	CEBPG;KIAA0753
10153	CEBPZ	9606		GO:0003713								GO:0003713;GO:0045944	lambert_2018										dbTF	10153	HGNC:24218	CEBPZ
1058	CENPA	9606								GO:0034080			lambert_2018										dbTF	1058	HGNC:1851	CENPA
1059	CENPB	9606											lambert_2018		animal_tfdb_Homo_sapiens_cofactors								dbTF	1059	HGNC:1852	CENPB
378708	CENPS	9606											lambert_2018										dbTF	378708	HGNC:23163	CENPS
201254	CENPX	9606											lambert_2018										dbTF	201254	HGNC:11422	CENPX
100366024	Prdm16	10116																				TFclass_rat.present	dbTF	204219;63976	HGNC:23752;HGNC:14000	CERS3;PRDM16
8545	CGGBP1	9606					GO:0140297			GO:0040029		GO:0000122;GO:0006357	lambert_2018		animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					dbTF	8545	HGNC:1888	CGGBP1
283489	CHAMP1	9606											lambert_2018										dbTF	283489	HGNC:20311	CHAMP1
294924	Mecom	10116																				TFclass_rat.present	dbTF	283489;2122	HGNC:20311;HGNC:3498	CHAMP1;MECOM
54927	CHCHD3	9606											lambert_2018		animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					dbTF	54927	HGNC:21906	CHCHD3
71722	Cic	10090	GO:0000981									GO:0000122;GO:0000981;GO:0006357;GO:0045892									TFclass_mouse.present		dbTF	23152	HGNC:14214	CIC
308435	Cic	10116																				TFclass_rat.present	dbTF	23152	HGNC:14214	CIC
23152	CIC	9606	GO:0000981									GO:0000122;GO:0000981;GO:0006357;GO:0045892	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	23152	HGNC:14214	CIC
